title,viewCount,subscriberCount,videoCount,createdAt,YoutubeChannel,LastestVideoUrl,ScrapingDate,ScrapingTimestamp,AverageViewsPerVideo,YearsSinceCreation,CustomClusterNbOfViews,CoverImageUrl,LastestVideoUrlEmbeded,HasNewVideoSinceLastScraping,PreviousScrapingDate,LastScrapingDate,isLastScraping,viewsCount_360_Days_Ago,Date_reference_360_Days_Ago,viewsGapTo_360_Days_Ago,viewsGrowthPercentage_360_Days_Ago,viewsCount_180_Days_Ago,Date_reference_180_Days_Ago,viewsGapTo_180_Days_Ago,viewsGrowthPercentage_180_Days_Ago,viewsCount_90_Days_Ago,Date_reference_90_Days_Ago,viewsGapTo_90_Days_Ago,viewsGrowthPercentage_90_Days_Ago,viewsCount_30_Days_Ago,Date_reference_30_Days_Ago,viewsGapTo_30_Days_Ago,viewsGrowthPercentage_30_Days_Ago,viewsCount_15_Days_Ago,Date_reference_15_Days_Ago,viewsGapTo_15_Days_Ago,viewsGrowthPercentage_15_Days_Ago,viewsCount_7_Days_Ago,Date_reference_7_Days_Ago,viewsGapTo_7_Days_Ago,viewsGrowthPercentage_7_Days_Ago
El Castro,115350065,753000,87,2017-08-30,https://www.youtube.com/channel/UCTPID7oLcNr0H-VhAVIO8Jw,https://www.youtube.com/watch?v=aQqYncN7EDM,2024-02-27,2024-02-27 19:46:08,1325862,6.5,3-Confirmed artist (reached 100 M views),https://yt3.ggpht.com/m8uSfUEZTd1wWK7VJUlG7m1cZ_D2SDSNlyLr0jKf5D5-1z55kI9T94iJsAMoN7Gev9kmyHH33A=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
El Castro,115350065,754000,87,2017-08-30,https://www.youtube.com/channel/UCTPID7oLcNr0H-VhAVIO8Jw,https://www.youtube.com/watch?v=aQqYncN7EDM,2024-03-06,2024-03-06 21:43:48,1325862,6.52,3-Confirmed artist (reached 100 M views),https://yt3.ggpht.com/m8uSfUEZTd1wWK7VJUlG7m1cZ_D2SDSNlyLr0jKf5D5-1z55kI9T94iJsAMoN7Gev9kmyHH33A=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/aQqYncN7EDM,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
El Castro,116524643,758000,87,2017-08-30,https://www.youtube.com/channel/UCTPID7oLcNr0H-VhAVIO8Jw,https://www.youtube.com/watch?v=aQqYncN7EDM,2024-04-21,2024-04-21 13:26:06,1339363,6.64,3-Confirmed artist (reached 100 M views),https://yt3.ggpht.com/m8uSfUEZTd1wWK7VJUlG7m1cZ_D2SDSNlyLr0jKf5D5-1z55kI9T94iJsAMoN7Gev9kmyHH33A=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/aQqYncN7EDM,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
El Castro,116524643,759000,87,2017-08-30,https://www.youtube.com/channel/UCTPID7oLcNr0H-VhAVIO8Jw,https://www.youtube.com/watch?v=aQqYncN7EDM,2024-05-01,2024-05-01 12:30:38,1339363,6.67,3-Confirmed artist (reached 100 M views),https://yt3.ggpht.com/m8uSfUEZTd1wWK7VJUlG7m1cZ_D2SDSNlyLr0jKf5D5-1z55kI9T94iJsAMoN7Gev9kmyHH33A=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/aQqYncN7EDM,False,2024-04-21,2024-05-01,True,106507048.0,2023-05-01,10017595.0,9.41,,NaT,,,,NaT,,,,NaT,,,,NaT,,,116524643.0,2024-04-21,0.0,0.0
El General,23760151,152000,47,2011-08-04,,,2023-05-01,2023-05-01 21:17:39,505535,11.74,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
El General,27766017,155000,48,2011-08-04,https://www.youtube.com/channel/UCXD_aLESaq40q08oX42ln1A,,2024-02-11,2024-02-11 21:17:39,578458,12.53,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
El General,28052953,156000,49,2011-08-04,https://www.youtube.com/channel/UCXD_aLESaq40q08oX42ln1A,https://www.youtube.com/watch?v=rznFWM58Ltk,2024-02-26,2024-02-26 21:54:18,572509,12.57,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
El General,28052953,156000,49,2011-08-04,https://www.youtube.com/channel/UCXD_aLESaq40q08oX42ln1A,https://www.youtube.com/watch?v=rznFWM58Ltk,2024-02-27,2024-02-27 19:46:08,572509,12.57,5-Popular (reached 1 M views),https://yt3.ggpht.com/jlsJmNveM2UQULlx7ldwazszxODDiHHQyLdniB77b0J7OVjHom6sijgR4ASBOGIE8jIR1mOR=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
El General,28052953,156000,49,2011-08-04,https://www.youtube.com/channel/UCXD_aLESaq40q08oX42ln1A,https://www.youtube.com/watch?v=rznFWM58Ltk,2024-03-06,2024-03-06 21:43:48,572509,12.59,5-Popular (reached 1 M views),https://yt3.ggpht.com/jlsJmNveM2UQULlx7ldwazszxODDiHHQyLdniB77b0J7OVjHom6sijgR4ASBOGIE8jIR1mOR=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/rznFWM58Ltk,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
El General,28627508,156000,42,2011-08-04,https://www.youtube.com/channel/UCXD_aLESaq40q08oX42ln1A,https://www.youtube.com/watch?v=G9MP0FBaawA,2024-04-21,2024-04-21 13:26:06,681607,12.72,5-Popular (reached 1 M views),https://yt3.ggpht.com/jlsJmNveM2UQULlx7ldwazszxODDiHHQyLdniB77b0J7OVjHom6sijgR4ASBOGIE8jIR1mOR=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/G9MP0FBaawA,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
El General,28914941,156000,50,2011-08-04,https://www.youtube.com/channel/UCXD_aLESaq40q08oX42ln1A,https://www.youtube.com/watch?v=G9MP0FBaawA,2024-05-01,2024-05-01 12:30:38,578298,12.74,5-Popular (reached 1 M views),https://yt3.ggpht.com/jlsJmNveM2UQULlx7ldwazszxODDiHHQyLdniB77b0J7OVjHom6sijgR4ASBOGIE8jIR1mOR=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/G9MP0FBaawA,False,2024-04-21,2024-05-01,True,23760151.0,2023-05-01,5154790.0,21.7,,NaT,,,,NaT,,,,NaT,,,,NaT,,,28627508.0,2024-04-21,287433.0,1.0
ElMassi,301807,4280,8,2011-09-08,,,2023-05-01,2023-05-01 21:17:39,37725,11.64,6-Amateur (less than 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
ElMassi,309187,4360,8,2011-09-08,https://www.youtube.com/channel/UCZU7n0a6RqW-N9Ewu7wBfrQ,,2024-02-11,2024-02-11 21:17:39,38648,12.43,6-Amateur (less than 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
ElMassi,309187,4360,8,2011-09-08,https://www.youtube.com/channel/UCZU7n0a6RqW-N9Ewu7wBfrQ,https://www.youtube.com/watch?v=Ly4FhuieaKs,2024-02-26,2024-02-26 21:54:18,38648,12.47,6-Amateur (less than 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
ElMassi,309187,4360,8,2011-09-08,https://www.youtube.com/channel/UCZU7n0a6RqW-N9Ewu7wBfrQ,https://www.youtube.com/watch?v=Ly4FhuieaKs,2024-02-27,2024-02-27 19:46:08,38648,12.47,6-Amateur (less than 1 M views),https://yt3.ggpht.com/uCmGVp_bvcKFIz8E-gGgGKc7zOjySLnPqPSxiJZKOLOpQCWk2JWuz3bqWTRTCKDimdN3168s3g=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
ElMassi,309187,4380,8,2011-09-08,https://www.youtube.com/channel/UCZU7n0a6RqW-N9Ewu7wBfrQ,https://www.youtube.com/watch?v=Ly4FhuieaKs,2024-03-06,2024-03-06 21:43:48,38648,12.5,6-Amateur (less than 1 M views),https://yt3.ggpht.com/uCmGVp_bvcKFIz8E-gGgGKc7zOjySLnPqPSxiJZKOLOpQCWk2JWuz3bqWTRTCKDimdN3168s3g=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/Ly4FhuieaKs,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
ElMassi,309187,4410,8,2011-09-08,https://www.youtube.com/channel/UCZU7n0a6RqW-N9Ewu7wBfrQ,https://www.youtube.com/watch?v=Ly4FhuieaKs,2024-04-21,2024-04-21 13:26:06,38648,12.62,6-Amateur (less than 1 M views),https://yt3.ggpht.com/uCmGVp_bvcKFIz8E-gGgGKc7zOjySLnPqPSxiJZKOLOpQCWk2JWuz3bqWTRTCKDimdN3168s3g=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/Ly4FhuieaKs,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
ElMassi,312290,4410,8,2011-09-08,https://www.youtube.com/channel/UCZU7n0a6RqW-N9Ewu7wBfrQ,https://www.youtube.com/watch?v=Ly4FhuieaKs,2024-05-01,2024-05-01 12:30:38,39036,12.65,6-Amateur (less than 1 M views),https://yt3.ggpht.com/uCmGVp_bvcKFIz8E-gGgGKc7zOjySLnPqPSxiJZKOLOpQCWk2JWuz3bqWTRTCKDimdN3168s3g=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/Ly4FhuieaKs,False,2024-04-21,2024-05-01,True,301807.0,2023-05-01,10483.0,3.47,,NaT,,,,NaT,,,,NaT,,,,NaT,,,309187.0,2024-04-21,3103.0,1.0
Emino,14973916,71500,52,2018-02-26,,,2023-05-01,2023-05-01 21:17:39,287959,5.17,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Emino,18984038,83000,59,2018-02-26,https://www.youtube.com/channel/UCY2PDdr1Tvwy08z7zZrXFEw,,2024-02-11,2024-02-11 21:17:39,321763,5.96,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Emino,19177213,83700,59,2018-02-26,https://www.youtube.com/channel/UCY2PDdr1Tvwy08z7zZrXFEw,https://www.youtube.com/watch?v=SalYMz90hC0,2024-02-26,2024-02-26 21:54:18,325037,6.0,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Emino,19177213,83700,59,2018-02-26,https://www.youtube.com/channel/UCY2PDdr1Tvwy08z7zZrXFEw,https://www.youtube.com/watch?v=SalYMz90hC0,2024-02-27,2024-02-27 19:46:08,325037,6.0,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_lAylmlGCqLI6lC6JTJ_AtoC1AbbUN6P6dKZx58CQ=s800-c-k-c0x00ffffff-no-rj-mo,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Emino,19376755,84100,59,2018-02-26,https://www.youtube.com/channel/UCY2PDdr1Tvwy08z7zZrXFEw,https://www.youtube.com/watch?v=SalYMz90hC0,2024-03-06,2024-03-06 21:43:48,328419,6.03,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_lAylmlGCqLI6lC6JTJ_AtoC1AbbUN6P6dKZx58CQ=s800-c-k-c0x00ffffff-no-rj-mo,https://www.youtube.com/embed/SalYMz90hC0,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Emino,20194332,85900,60,2018-02-26,https://www.youtube.com/channel/UCY2PDdr1Tvwy08z7zZrXFEw,https://www.youtube.com/watch?v=jOfpENk53rk,2024-04-21,2024-04-21 13:26:06,336572,6.15,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_lnK8sTV7WKPL7zre98eT2puBeHce2c0Xtjsf69QxhCN7Y=s800-c-k-c0x00ffffff-no-rj-mo,https://www.youtube.com/embed/jOfpENk53rk,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Emino,20399004,86400,60,2018-02-26,https://www.youtube.com/channel/UCY2PDdr1Tvwy08z7zZrXFEw,https://www.youtube.com/watch?v=jOfpENk53rk,2024-05-01,2024-05-01 12:30:38,339983,6.18,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_lnK8sTV7WKPL7zre98eT2puBeHce2c0Xtjsf69QxhCN7Y=s800-c-k-c0x00ffffff-no-rj-mo,https://www.youtube.com/embed/jOfpENk53rk,False,2024-04-21,2024-05-01,True,14973916.0,2023-05-01,5425088.0,36.23,,NaT,,,,NaT,,,,NaT,,,,NaT,,,20194332.0,2024-04-21,204672.0,1.01
Esserpent,42804219,294000,72,2012-10-30,,,2023-05-01,2023-05-01 21:17:39,594503,10.5,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Esserpent,51651222,330000,89,2012-10-30,https://www.youtube.com/channel/UC9MM5kyom9q_bgwgIG72aig,,2024-02-11,2024-02-11 21:17:39,580350,11.29,4-Very popular (reached 50 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Esserpent,52168693,333000,90,2012-10-30,https://www.youtube.com/channel/UC9MM5kyom9q_bgwgIG72aig,https://www.youtube.com/watch?v=E8VjNnWBw78,2024-02-26,2024-02-26 21:54:18,579652,11.33,4-Very popular (reached 50 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Esserpent,52168693,333000,90,2012-10-30,https://www.youtube.com/channel/UC9MM5kyom9q_bgwgIG72aig,https://www.youtube.com/watch?v=E8VjNnWBw78,2024-02-27,2024-02-27 19:46:08,579652,11.33,4-Very popular (reached 50 M views),https://yt3.ggpht.com/-9Pp1X4RwFSjX8cZ4R7SSNj4EPvLkt9uC-VvR_4wPI9fEzW6iiSPY75TYwJEGaLNK3jRhRZL=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Esserpent,52702780,334000,90,2012-10-30,https://www.youtube.com/channel/UC9MM5kyom9q_bgwgIG72aig,https://www.youtube.com/watch?v=E8VjNnWBw78,2024-03-06,2024-03-06 21:43:48,585586,11.35,4-Very popular (reached 50 M views),https://yt3.ggpht.com/XEw9ygtK5f8wp_zD2px_zn3gwOl17sMXX0NvnqfDX0L63JMam-znMSSj13TOCwEYx7U9RjBtYw=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/E8VjNnWBw78,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Esserpent,53813505,337000,89,2012-10-30,https://www.youtube.com/channel/UC9MM5kyom9q_bgwgIG72aig,https://www.youtube.com/watch?v=E8VjNnWBw78,2024-04-21,2024-04-21 13:26:06,604646,11.48,4-Very popular (reached 50 M views),https://yt3.ggpht.com/XEw9ygtK5f8wp_zD2px_zn3gwOl17sMXX0NvnqfDX0L63JMam-znMSSj13TOCwEYx7U9RjBtYw=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/E8VjNnWBw78,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Esserpent,54377636,338000,90,2012-10-30,https://www.youtube.com/channel/UC9MM5kyom9q_bgwgIG72aig,https://www.youtube.com/watch?v=lgeewf_qkeU,2024-05-01,2024-05-01 12:30:38,604195,11.5,4-Very popular (reached 50 M views),https://yt3.ggpht.com/XEw9ygtK5f8wp_zD2px_zn3gwOl17sMXX0NvnqfDX0L63JMam-znMSSj13TOCwEYx7U9RjBtYw=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/lgeewf_qkeU,True,2024-04-21,2024-05-01,True,42804219.0,2023-05-01,11573417.0,27.04,,NaT,,,,NaT,,,,NaT,,,,NaT,,,53813505.0,2024-04-21,564131.0,1.05
F.b.k,12869523,222000,29,2018-05-29,,,2023-05-01,2023-05-01 21:17:39,443776,4.92,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
F.b.k,13538293,228000,34,2018-05-29,https://www.youtube.com/channel/UC_F1K5Wfa6tD_0nRo0YaWog,,2024-02-11,2024-02-11 21:17:39,398185,5.71,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
F.b.k,13538293,228000,34,2018-05-29,https://www.youtube.com/channel/UC_F1K5Wfa6tD_0nRo0YaWog,https://www.youtube.com/watch?v=6lfISg5xylg,2024-02-26,2024-02-26 21:54:18,398185,5.75,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
F.b.k,13538293,228000,34,2018-05-29,https://www.youtube.com/channel/UC_F1K5Wfa6tD_0nRo0YaWog,https://www.youtube.com/watch?v=6lfISg5xylg,2024-02-27,2024-02-27 19:46:08,398185,5.75,5-Popular (reached 1 M views),https://yt3.ggpht.com/Oqpshng2uhnJn4JvLcblih9b8kN8t8s06kdIggYJbZITnLgKBKIyILrwVUW2682pcp6IkTAOGQ=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
F.b.k,13538293,228000,34,2018-05-29,https://www.youtube.com/channel/UC_F1K5Wfa6tD_0nRo0YaWog,https://www.youtube.com/watch?v=6lfISg5xylg,2024-03-06,2024-03-06 21:43:48,398185,5.77,5-Popular (reached 1 M views),https://yt3.ggpht.com/Oqpshng2uhnJn4JvLcblih9b8kN8t8s06kdIggYJbZITnLgKBKIyILrwVUW2682pcp6IkTAOGQ=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/6lfISg5xylg,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
F.b.k,13538293,228000,34,2018-05-29,https://www.youtube.com/channel/UC_F1K5Wfa6tD_0nRo0YaWog,https://www.youtube.com/watch?v=6lfISg5xylg,2024-04-21,2024-04-21 13:26:06,398185,5.9,5-Popular (reached 1 M views),https://yt3.ggpht.com/Oqpshng2uhnJn4JvLcblih9b8kN8t8s06kdIggYJbZITnLgKBKIyILrwVUW2682pcp6IkTAOGQ=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/6lfISg5xylg,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
F.b.k,13674356,228000,34,2018-05-29,https://www.youtube.com/channel/UC_F1K5Wfa6tD_0nRo0YaWog,https://www.youtube.com/watch?v=6lfISg5xylg,2024-05-01,2024-05-01 12:30:38,402186,5.93,5-Popular (reached 1 M views),https://yt3.ggpht.com/Oqpshng2uhnJn4JvLcblih9b8kN8t8s06kdIggYJbZITnLgKBKIyILrwVUW2682pcp6IkTAOGQ=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/6lfISg5xylg,False,2024-04-21,2024-05-01,True,12869523.0,2023-05-01,804833.0,6.25,,NaT,,,,NaT,,,,NaT,,,,NaT,,,13538293.0,2024-04-21,136063.0,1.01
Falleg Man,66119722,230000,11,2014-09-16,https://www.youtube.com/channel/UCgiE51zm6lRZ-GHAbE5LKOw,https://www.youtube.com/watch?v=8Vls65xps3U,2024-04-21,2024-04-21 13:26:06,6010883,9.6,4-Very popular (reached 50 M views),https://yt3.ggpht.com/vrs34YS0jgATzNOZbWYpoxZ3JscBK5myvDKdkIhtbcoZgQvK8LhhwJlaiBbAhiMaLVhjiOJv=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/8Vls65xps3U,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Falleg Man,66119722,230000,11,2014-09-16,https://www.youtube.com/channel/UCgiE51zm6lRZ-GHAbE5LKOw,https://www.youtube.com/watch?v=8Vls65xps3U,2024-05-01,2024-05-01 12:30:38,6010883,9.63,4-Very popular (reached 50 M views),https://yt3.ggpht.com/vrs34YS0jgATzNOZbWYpoxZ3JscBK5myvDKdkIhtbcoZgQvK8LhhwJlaiBbAhiMaLVhjiOJv=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/8Vls65xps3U,False,2024-04-21,2024-05-01,True,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,66119722.0,2024-04-21,0.0,0.0
G.G.A,272367276,1030000,109,2013-04-01,,,2023-05-01,2023-05-01 21:17:39,2498782,10.08,3-Confirmed artist (reached 100 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
G.G.A,5738346,1070000,2,2013-04-01,https://www.youtube.com/channel/UCEaQBiiuwbn_UG64vCq04dA,,2024-02-11,2024-02-11 21:17:39,2869173,10.87,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
G.G.A,6017204,1070000,2,2013-04-01,https://www.youtube.com/channel/UCEaQBiiuwbn_UG64vCq04dA,https://www.youtube.com/watch?v=0DChJzfhPZI,2024-02-26,2024-02-26 21:54:18,3008602,10.91,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
G.G.A,6017204,1070000,2,2013-04-01,https://www.youtube.com/channel/UCEaQBiiuwbn_UG64vCq04dA,https://www.youtube.com/watch?v=0DChJzfhPZI,2024-02-27,2024-02-27 19:46:08,3008602,10.91,5-Popular (reached 1 M views),https://yt3.ggpht.com/vO0n7n20rRA9OMffRw_A6-f8paEc4d-nWc2Jj4y29aPbSG3caSiU7jbaiv3eJPzzlER3DVfC=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
G.G.A,6149774,1070000,2,2013-04-01,https://www.youtube.com/channel/UCEaQBiiuwbn_UG64vCq04dA,https://www.youtube.com/watch?v=0DChJzfhPZI,2024-03-06,2024-03-06 21:43:48,3074887,10.93,5-Popular (reached 1 M views),https://yt3.ggpht.com/vO0n7n20rRA9OMffRw_A6-f8paEc4d-nWc2Jj4y29aPbSG3caSiU7jbaiv3eJPzzlER3DVfC=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/0DChJzfhPZI,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Gam7,7820631,59600,64,2014-01-21,,,2023-05-01,2023-05-01 21:17:39,122197,9.27,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Gam7,8982473,65600,65,2014-01-21,https://www.youtube.com/channel/UCvhIothkBGEpDfgZdxvWc6g,,2024-02-11,2024-02-11 21:17:39,138191,10.06,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Gam7,9072542,65800,65,2014-01-21,https://www.youtube.com/channel/UCvhIothkBGEpDfgZdxvWc6g,https://www.youtube.com/watch?v=xL7HYThNbyY,2024-02-26,2024-02-26 21:54:18,139577,10.1,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Gam7,9072542,65800,65,2014-01-21,https://www.youtube.com/channel/UCvhIothkBGEpDfgZdxvWc6g,https://www.youtube.com/watch?v=xL7HYThNbyY,2024-02-27,2024-02-27 19:46:08,139577,10.1,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_l6V_AVERANUtjghCGjPRd20kL-Sern1NjYbJ-N2A=s800-c-k-c0x00ffffff-no-rj-mo,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Gam7,9072542,66000,65,2014-01-21,https://www.youtube.com/channel/UCvhIothkBGEpDfgZdxvWc6g,https://www.youtube.com/watch?v=xL7HYThNbyY,2024-03-06,2024-03-06 21:43:48,139577,10.12,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_l6V_AVERANUtjghCGjPRd20kL-Sern1NjYbJ-N2A=s800-c-k-c0x00ffffff-no-rj-mo,https://www.youtube.com/embed/xL7HYThNbyY,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Gam7,9356734,67700,66,2014-01-21,https://www.youtube.com/channel/UCvhIothkBGEpDfgZdxvWc6g,https://www.youtube.com/watch?v=cy5If42rzCE,2024-04-21,2024-04-21 13:26:06,141768,10.25,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_maF1waV6vfwjRg0mbZjPdMOT4cdXQHtJEPI0F0d9SM9AQ=s800-c-k-c0x00ffffff-no-rj-mo,https://www.youtube.com/embed/cy5If42rzCE,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Gam7,9453164,67900,66,2014-01-21,https://www.youtube.com/channel/UCvhIothkBGEpDfgZdxvWc6g,https://www.youtube.com/watch?v=cy5If42rzCE,2024-05-01,2024-05-01 12:30:38,143229,10.28,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_maF1waV6vfwjRg0mbZjPdMOT4cdXQHtJEPI0F0d9SM9AQ=s800-c-k-c0x00ffffff-no-rj-mo,https://www.youtube.com/embed/cy5If42rzCE,False,2024-04-21,2024-05-01,True,7820631.0,2023-05-01,1632533.0,20.87,,NaT,,,,NaT,,,,NaT,,,,NaT,,,9356734.0,2024-04-21,96430.0,1.03
Gati,72937813,516000,35,2019-01-23,,,2023-05-01,2023-05-01 21:17:39,2083937,4.27,4-Very popular (reached 50 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Gati,77541651,532000,52,2019-01-23,https://www.youtube.com/channel/UC8KDP8vo6Wylmj_JQLuuaSQ,,2024-02-11,2024-02-11 21:17:39,1491185,5.05,4-Very popular (reached 50 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
